c,time
0.99965038,0
0.99965075,1
0.99965,2
0.9997775,3
0.99965564,4
0.99965366,5
0.99965001,6
0.99965075,7
0.99969996,8
0.99969996,9
0.99965001,10
0.99965038,11
0.99965239,12
0.99974996,13
0.99965,14
0.99965038,15
0.99965075,16
0.99965075,17
0.99965038,18
0.99965,19
0.99965075,20
0.99965075,21
0.99965037,22
0.99965,23
0.99965134,24
0.99965,25
0.99965038,26
0.99965075,27
0.99965317,28
0.99965038,29
0.99965001,30
0.99965222,31
0.99965075,32
0.9996255,33
0.99965037,34
0.99965,35
0.99979,36
0.99970037,37
0.99969787,38
0.99965001,39
0.99965001,40
0.99972496,41
0.99963619,42
0.99965,43
0.9996559,44
0.9996594,45
0.99965703,46
0.99965,47
0.99965001,48
0.99965142,49
0.99965075,50
0.99966567,51
0.99965,52
0.99965038,53
0.99965001,54
0.99962499,55
0.99960557,56
0.99956925,57
0.99964,58
0.99957275,59
