c,time
1.0003,0
1.00025041,1
1.00025064,2
1.00027537,3
1.00025535,4
1.00025334,5
1.00025794,6
1.00025895,7
1.00025008,8
1.00025041,9
1.00023539,10
1.00023151,11
1.00027511,12
1.00025136,13
1.00027505,14
1.00024135,15
1.00025008,16
1.0002282,17
1.0002576,18
1.00024865,19
1.00024409,20
1.00024915,21
1.0002842,22
1.00027504,23
1.00025221,24
1.00023282,25
1.00025008,26
1.00025934,27
1.00025451,28
1.00025432,29
1.000295,30
1.0002875,31
1.00024754,32
1.00024,33
1.00024,34
1.00025008,35
1.00025008,36
1.00025001,37
1.00025,38
1.00025,39
1.00025,40
1.00025,41
1.00025,42
1.00025,43
1.00025001,44
1.00025001,45
1.00025001,46
1.00025041,47
1.00025001,48
1.00025001,49
1.00025001,50
1.00025001,51
1.00025001,52
1.00025008,53
1.00025008,54
1.00025008,55
1.00025008,56
1.00025008,57
1.00025008,58
1.00025008,59
0.9989,0
0.99881,1
0.99881,2
0.99897,3
0.998986,4
0.999,5
0.999,6
0.99902069,7
0.99905417,8
0.9991,9
0.999057,10
0.998986,11
0.9989,12
0.99889987,13
0.9989,14
0.99894988,15
0.998901,16
0.998901,17
0.99876985,18
0.998775,19
0.9987,20
0.998795,21
0.998815,22
0.99892417,23
0.999075,24
0.99884731,25
0.9989,26
0.99885987,27
0.998985,28
0.99877106,29
0.99886758,30
0.99885549,31
0.998852,32
0.99897258,33
0.99895585,34
0.99897258,35
0.998915,36
0.99892537,37
0.998835,38
0.99885493,39
0.999,40
0.99885993,41
0.99891671,42
0.99892993,43
0.99884993,44
0.99875993,45
0.99884831,46
0.9988,47
0.998925,48
0.9988,49
0.998885,50
0.99886,51
0.9988469,52
0.99884493,53
0.99882,54
0.999,55
0.998745,56
0.9988,57
0.99876,58
0.998795,59
