c,time
1.00007965,0
1.00008,1
1.00008391,2
1.00008,3
1.00007537,4
1.00008332,5
1.000085,6
1.0000897,7
1.00007,8
1.00007,9
1.00007036,10
1.0000735,11
1.00009065,12
1.00007,13
1.00008767,14
1.00007409,15
1.00007658,16
1.0000795,17
1.00005074,18
1.00005074,19
1.00005074,20
1.00006831,21
1.00006664,22
1.00006359,23
1.000055,24
1.000055,25
1.00005571,26
1.0000725,27
1.0001,28
1.000055,29
1.00005562,30
1.000055,31
1.00005676,32
1.00005074,33
1.000055,34
1.000065,35
1.00005074,36
1.00005001,37
1.00005074,38
1.00005074,39
1.00006,40
1.00005074,41
1.00005074,42
1.000055,43
1.00005074,44
1.00004693,45
1.00003875,46
1.00004,47
1.00004,48
1.00004,49
1.000045,50
1.000045,51
1.00005,52
1.00005001,53
1.00005001,54
1.00005,55
1.00005,56
1.00004,57
1.00004,58
1.00005,59
1.0001475,0
