c,time
1.00000325,0
1.00000899,1
1.0000075,2
1.0000075,3
1.0000075,4
1.000015,5
1.00001063,6
1.00001,7
1.00002,8
1.000015,9
1.0000325,10
1.0000325,11
1.00003045,12
1.00002987,13
1.00002225,14
1.0000375,15
1.00003,16
1.00003094,17
1.00002457,18
1.000015,19
1.0000192,20
1.000035,21
1.00004625,22
1.00004754,23
1.000045,24
1.0000575,25
1.00005537,26
1.00005462,27
1.00005004,28
1.00005041,29
1.00005041,30
1.00005537,31
1.00005671,32
1.00006,33
1.000065,34
1.00005537,35
1.00006,36
1.00005074,37
1.00005041,38
1.00005041,39
1.0000675,40
1.00005537,41
1.00006,42
1.00005537,43
1.00005287,44
1.00005037,45
1.00005041,46
1.0000315,47
1.00004371,48
1.0000425,49
1.00004504,50
1.00002,51
1.000025,52
1.00004,53
1.000035,54
1.00002741,55
1.00002855,56
1.000035,57
1.000044,58
1.0000425,59
