c,time
1.00006081,0
1.00005537,1
1.00005872,2
1.00005559,3
1.00005581,4
1.00005037,5
1.00005899,6
1.00005537,7
1.00005537,8
1.00005391,9
1.00009267,10
1.00012331,11
1.00006,12
1.00012,13
1.0000575,14
1.00006,15
1.00005537,16
1.00006,17
1.00012,18
1.00006,19
1.00009,20
1.00005074,21
1.00005787,22
1.00006037,23
1.00005074,24
1.00005787,25
1.00005787,26
1.00006037,27
1.00005537,28
1.00005537,29
1.00005537,30
1.00005074,31
1.00005285,32
1.00005074,33
1.00005285,34
1.00005497,35
1.00005285,36
1.00005285,37
1.00005074,38
1.00005037,39
1.00005074,40
1.00005074,41
1.00005074,42
1.00005037,43
1.00005285,44
1.00005285,45
1.00005285,46
1.00007,47
1.0000775,48
1.00007,49
1.00010835,50
1.0000675,51
1.00006,52
1.0000725,53
1.00006,54
1.00007,55
1.000075,56
1.00015001,57
1.00014444,58
1.0001484,59
