c,time
1.00005041,0
1.00004958,1
1.00004,2
1.00005004,3
1.00005041,4
1.00004,5
1.00005041,6
1.00004288,7
1.00003,8
1.00005001,9
1.00005001,10
1.0000345,11
1.0000305,12
1.00004025,13
1.00005004,14
1.00003515,15
1.00005001,16
1.00005004,17
1.0000225,18
1.00001025,19
1.00001025,20
1.0000225,21
1.0000225,22
1.00004675,23
1.00004425,24
1.00005004,25
1.00004679,26
1.0000275,27
1.0000225,28
1.0000225,29
1.00003302,30
1.00001675,31
1.0000005,32
1.00002067,33
1.00001025,34
1.00001944,35
1.0000105,36
1.00001804,37
1.0000474,38
1.00005004,39
1.00005041,40
1.00004997,41
1.00004,42
1.00004912,43
1.0000469,44
1.00004694,45
1.00004473,46
1.00005004,47
1.00005,48
1.0000171,49
1.0000225,50
1.00001317,51
1.0000225,52
1.0000225,53
1.0000211,54
1.0000188,55
1.00001869,56
1.00002029,57
1.0000275,58
1.00004234,59
