c,time
1.0,0
1.0,1
1.0,2
1.0,3
1.0,4
0.99999,5
1.0,6
1.0,7
1.0,8
1.0,9
0.99994999,10
0.99994,11
0.99993,12
0.9999015,13
0.9999,14
0.99991,15
0.99992,16
0.9999045,17
0.99995074,18
0.9999875,19
0.99995074,20
0.99995074,21
0.99995074,22
0.99995074,23
0.9999895,24
0.99995074,25
0.99995001,26
0.99991,27
0.9999125,28
0.999895,29
0.9999,30
0.99991,31
0.99989,32
0.99995074,33
0.99995001,34
0.99995037,35
0.99995074,36
0.99998,37
1.0,38
0.9999745,39
0.99996999,40
0.99995074,41
0.99997,42
0.99997,43
0.9999845,44
0.99995074,45
0.99998,46
0.99997325,47
0.99992,48
0.99992,49
0.99993,50
0.99993,51
0.99991,52
0.99995001,53
0.99996999,54
0.99995001,55
0.99995074,56
0.99995074,57
0.99999,58
0.99997,59
