c,time
0.9999975,0
1.0,1
1.0,2
0.9999975,3
1.0,4
1.0,5
1.00004589,6
1.00005,7
1.00005001,8
1.00005001,9
1.00005001,10
1.00005,11
1.00005001,12
1.00005,13
1.00005,14
1.00005004,15
1.00005001,16
1.00005001,17
1.00008547,18
1.00006871,19
1.00008,20
1.00008999,21
1.00006019,22
1.0000746,23
1.00008999,24
1.00007728,25
1.00008481,26
1.00006335,27
1.00007,28
1.00007,29
1.00007,30
1.00005429,31
1.00007216,32
1.00005,33
1.00005001,34
1.00005001,35
1.00005004,36
1.00005001,37
1.00005,38
1.00005001,39
1.00005,40
1.00005,41
1.00005001,42
1.00005008,43
1.00005001,44
1.00005,45
1.00005001,46
1.00005001,47
1.00005001,48
1.00005001,49
1.00005008,50
1.00005008,51
1.000075,52
1.00005001,53
1.00005008,54
1.00005004,55
1.00005008,56
1.00005008,57
1.00005001,58
1.00005,59
