c,time
1.00000426,0
1.0000025,1
1.0000195,2
1.000003,3
1.00000523,4
1.0000035,5
1.0000005,6
1.0000005,7
1.0,8
1.0000005,9
1.0000005,10
1.000012,11
1.00001646,12
1.00002,13
1.00002682,14
1.000005,15
1.000005,16
1.00002836,17
1.00004047,18
1.00001,19
1.000025,20
1.00002507,21
1.0000155,22
1.00001,23
1.00002,24
1.0000005,25
1.0,26
1.0000105,27
1.0000005,28
1.0,29
1.0000005,30
1.0000005,31
1.0000035,32
1.00002,33
1.00002,34
1.00001927,35
1.00000986,36
1.0000275,37
1.00001904,38
1.00000128,39
1.0,40
1.0,41
1.0,42
1.0,43
1.0,44
1.0,45
1.0,46
1.0,47
1.0,48
1.00002,49
1.0,50
1.0,51
1.0,52
1.0,53
1.000005,54
1.000005,55
1.0,56
1.0000175,57
1.0000125,58
1.0,59
