c,time
1.00005,0
1.00005,1
1.00005,2
1.00005651,3
1.00005787,4
1.00005564,5
1.00005425,6
1.00005787,7
1.00005037,8
1.00005025,9
1.00005062,10
1.00005179,11
1.00005412,12
1.00005655,13
1.00005062,14
1.00005,15
1.00005162,16
1.00005537,17
1.00005037,18
1.00005537,19
1.00005112,20
1.00005287,21
1.00005287,22
1.00005188,23
1.00005037,24
1.00005418,25
1.00005362,26
1.00005037,27
1.00005285,28
1.00005287,29
1.00005062,30
1.00005037,31
1.00005162,32
1.00005025,33
1.0000525,34
1.00005287,35
1.00005312,36
1.00005537,37
1.00006,38
1.00005037,39
1.0000575,40
1.00005287,41
1.00005062,42
1.00005037,43
1.0000544,44
1.00005287,45
1.00005025,46
1.00005,47
1.00005,48
1.00004657,49
1.00005,50
1.00003,51
0.99999574,52
0.9999925,53
0.99997737,54
0.99996882,55
0.99996899,56
0.99996805,57
0.99996787,58
0.99995787,59
