c,time
1.0000575,0
1.0000575,1
1.00005287,2
1.00005525,3
1.00005025,4
1.00005287,5
1.00005287,6
1.00005287,7
1.00005287,8
1.00005325,9
1.0000575,10
1.0000575,11
1.00005236,12
1.00005275,13
1.00005287,14
1.00005062,15
1.00006222,16
1.00006816,17
1.0000525,18
1.00005062,19
1.00005849,20
1.0000593,21
1.00005287,22
1.00005287,23
1.00006196,24
1.00006307,25
1.0000625,26
1.00005568,27
1.00005162,28
1.00005275,29
1.00005287,30
1.00005275,31
1.00006818,32
1.00005287,33
1.00005287,34
1.00005062,35
1.00005203,36
1.00007455,37
1.00005037,38
1.00005975,39
1.0000527,40
1.00005741,41
1.00006169,42
1.00005287,43
1.00005587,44
1.00006359,45
1.00006375,46
1.0000625,47
1.00005825,48
1.00015,49
1.00005537,50
1.00005537,51
1.00006084,52
1.00005537,53
1.00005062,54
1.00005537,55
1.0000675,56
1.00006873,57
1.00005366,58
1.00005457,59
