c,time
1.00005,0
1.00005,1
1.00005,2
1.000025,3
1.00005,4
1.00005001,5
1.00005,6
1.00005,7
1.00005,8
1.00005,9
1.00003158,10
1.0000055,11
1.00000025,12
1.00000574,13
1.0000216,14
1.00000921,15
1.00000339,16
1.0000005,17
1.00002525,18
1.00003475,19
1.0001,20
1.0,21
1.00000025,22
1.0,23
1.0,24
1.0,25
1.00000481,26
1.00005001,27
1.00000284,28
1.00000062,29
1.00000525,30
1.00000025,31
1.00000234,32
1.0000025,33
1.00000025,34
1.00000025,35
1.0,36
1.00000025,37
1.0000005,38
1.00000025,39
1.00000225,40
1.00000025,41
1.000025,42
1.00000857,43
1.00001725,44
1.00000211,45
1.00000025,46
1.00000629,47
1.00000025,48
1.00000741,49
1.00000025,50
1.00000057,51
1.000025,52
1.00000025,53
1.00000025,54
1.00000502,55
1.00000025,56
1.00000025,57
1.0,58
1.0,59
