c,time
1.00002,0
1.00005,1
1.00005,2
1.0000005,3
1.00005,4
1.00005,5
1.00005,6
1.00005,7
1.0000125,8
1.00005,9
1.00005,10
1.00005,11
1.00005,12
1.00005,13
1.00005,14
1.00005,15
1.00005,16
1.00005,17
1.00005,18
1.0000005,19
1.00005,20
1.00005001,21
1.00001737,22
1.00005,23
1.00005,24
1.00005,25
1.00005,26
1.00003027,27
1.00002547,28
1.00005,29
1.00005,30
1.00005,31
1.00005,32
1.00005,33
1.00005,34
1.00005,35
1.0000005,36
1.00005,37
1.00005,38
1.00005,39
1.00005,40
1.0000005,41
1.00005,42
1.00005,43
1.00005,44
1.00005,45
1.00005,46
1.00005,47
1.00005,48
1.00004,49
1.00005,50
1.00005,51
1.00005,52
1.00005,53
1.00003,54
1.00005,55
1.00000692,56
1.000015,57
1.00005,58
1.00005,59
