c,time
1.00005074,0
1.00005001,1
1.00005074,2
1.00005064,3
1.0000505,4
1.00005001,5
1.0001,6
1.0001,7
1.00005001,8
1.00005001,9
1.00005001,10
1.0001025,11
1.0000975,12
1.00008399,13
1.00009249,14
1.00006786,15
1.00005364,16
1.0000505,17
1.00005452,18
1.00005037,19
1.0000515,20
1.00005787,21
1.00006237,22
1.00005287,23
1.00005287,24
1.00005901,25
1.00005475,26
1.0000525,27
1.00005037,28
1.00005037,29
1.00005287,30
1.00005289,31
1.00005776,32
1.00009075,33
1.00005425,34
1.00007986,35
1.00005725,36
1.00005287,37
1.00006125,38
1.00006125,39
1.00005212,40
1.00005274,41
1.00005975,42
1.000095,43
1.00014499,44
1.00014499,45
1.00011,46
1.00014999,47
1.00005287,48
1.00005287,49
1.0000625,50
1.0000825,51
1.00005287,52
1.00009025,53
1.00007589,54
1.00010249,55
1.00005064,56
1.00005675,57
1.00005287,58
1.0000575,59
