c,time
1.00025642,0
1.00032516,1
1.00026118,2
1.00024498,3
1.00022575,4
1.00025038,5
1.00025537,6
1.00026227,7
1.00026432,8
1.00025038,9
1.00027221,10
1.00025625,11
1.00025038,12
1.00025038,13
1.00026532,14
1.000255,15
1.0002525,16
1.0002675,17
1.0002675,18
1.00027997,19
1.00026537,20
1.00025706,21
1.00027171,22
1.00026037,23
1.00027091,24
1.00027877,25
1.00027293,26
1.00027624,27
1.000305,28
1.0002778,29
1.0003125,30
1.00030439,31
1.0003375,32
1.00035,33
1.000335,34
1.0003375,35
1.00035,36
1.0003475,37
1.0003475,38
1.0003475,39
1.0003475,40
1.0003475,41
1.0003475,42
1.0003425,43
1.0003475,44
1.00035,45
1.00027537,46
1.00028499,47
1.00026,48
1.00025038,49
1.0002775,50
1.00025287,51
1.000285,52
1.00025291,53
1.00025038,54
1.00025038,55
1.00025038,56
1.00025867,58
1.00025075,59
