c,time
0.99995787,0
0.99995287,1
0.99995037,2
0.99995037,3
1.00000275,4
1.0000125,5
1.00002999,6
1.00001,7
1.00002782,8
1.0000125,9
1.00002275,10
0.99995037,11
0.99995037,12
0.99995037,13
0.99995037,14
0.99995037,15
0.99995037,16
0.99995037,17
0.99996375,18
0.99995037,19
0.99995037,20
1.0000025,21
0.99995787,22
0.99997925,23
0.999965,24
0.999965,25
0.999965,26
0.99995787,27
0.9999905,28
0.999965,29
0.999965,30
0.999965,31
0.999965,32
0.99997,33
0.999975,34
0.999975,35
0.999975,36
0.999975,37
0.999985,38
1.000015,39
1.00004564,40
1.00002,41
1.00001,42
1.00002,43
1.00002,44
1.00005,45
1.00005,46
1.0000205,47
1.00005,48
1.000035,49
1.00003,50
1.00005,51
1.00002,52
1.00005,53
1.00001,54
1.00002,55
1.00005,56
1.00002,57
1.000025,58
1.00004264,59
