c,time
1.0,0
1.0,1
1.0,2
1.0,3
1.0,4
1.0,5
1.0,6
1.0,7
1.0,8
1.0,9
1.0,10
1.0,11
1.0,12
1.0,13
1.0,14
1.0,15
1.0,16
1.0,17
1.0,18
1.0,19
1.0,20
1.0,21
1.0,22
1.0,23
1.0000005,24
1.0000005,25
1.0000005,26
1.0,27
1.0,28
1.0,29
1.0,30
1.0,31
1.0000005,32
1.0000005,33
1.0000005,34
1.0000005,35
1.0,36
1.0000005,37
1.0,38
1.0,39
1.0000005,40
1.0000005,41
1.0000005,42
1.0,43
1.0,44
1.00000471,45
1.0,46
1.0000005,47
1.00000005,48
1.00005,49
1.00005,50
1.00005,51
1.00005,52
1.00005,53
1.00005,54
1.00005,55
1.00005,56
1.00005,57
1.00005,58
1.00005,59
