c,time
1.000295,0
1.000285,1
1.000295,2
1.0002375,3
1.00025001,4
1.00025001,5
1.00028499,6
1.000295,7
1.0003,8
1.0003,9
1.00031525,10
1.00032498,11
1.00032523,12
1.0003,13
1.00029998,14
1.0003,15
1.00029498,16
1.00029996,17
1.000315,18
1.00029,19
1.000295,20
1.00029,21
1.000315,22
1.00029,23
1.0003,24
1.00030025,25
1.0003,26
1.00036159,27
1.00030996,28
1.00032513,29
1.00030998,30
1.00031624,31
1.00031022,32
1.00032151,33
1.00032752,34
1.00031747,35
1.00033258,36
1.00032497,37
1.00031,38
1.00025536,39
1.00026157,40
1.00025112,41
1.00025,42
1.00025,43
1.00025,44
1.00025038,45
1.00025,46
1.00025,47
1.00025,48
1.00025,49
1.00025,50
1.00024999,51
1.00025,52
1.00025,53
1.00025,54
1.00025,55
1.00025,56
1.00025,57
1.00025,58
1.00025,59
