c,time
1.00003633,0
1.00001325,1
1.00000725,2
1.00000175,3
1.00000025,4
1.0,5
1.000025,6
1.00000975,7
1.00000025,8
1.00000042,9
1.00000395,10
1.00000952,11
1.000002,12
1.00000352,13
1.00000025,14
1.0,15
1.00002287,16
1.00001125,17
1.00000025,18
1.0000054,19
1.00005,20
1.00000025,21
1.00000025,22
1.00000556,23
1.00000575,24
1.00000025,25
1.00000025,26
1.00001184,27
1.00000125,28
1.000025,29
1.0,30
1.00000025,31
1.00002682,32
1.00000275,33
1.00005,34
1.00005,35
1.00005,36
1.00005,37
1.00005,38
1.00005,39
1.00005,40
1.00005,41
1.00005,42
1.0000425,43
1.00005,44
1.00005,45
1.00005,46
1.00005,47
1.00002525,48
1.00005,49
1.00005,50
1.00005,51
1.00005,52
1.000045,53
1.0000475,54
1.00005,55
1.00005,56
1.00000025,58
1.00005,59
