c,time
1.00025001,0
1.00025287,1
1.00025287,2
1.00025287,3
1.0003,4
1.0002825,5
1.0002875,6
1.00026037,7
1.0002975,8
1.00026037,9
1.00026614,10
1.00027037,11
1.00026037,12
1.00026037,13
1.00027662,14
1.00026638,15
1.00028499,16
1.0002525,17
1.00025896,18
1.00026409,19
1.0002625,20
1.00026037,21
1.00026787,22
1.00027187,23
1.00026287,24
1.00026287,25
1.0002875,26
1.00029249,27
1.000255,28
1.00025075,29
1.000255,30
1.00025287,31
1.0002525,32
1.00028404,33
1.000295,34
1.00028,35
1.000265,36
1.000275,37
1.0002775,38
1.00026787,39
1.00027106,40
1.00025787,41
1.00025787,42
1.00026787,43
1.00025038,44
1.00025395,45
1.00025038,46
1.00025038,47
1.00025075,48
1.00027537,49
1.0003075,50
1.00025038,51
1.00027537,52
1.00026037,53
1.00022498,54
1.00026037,55
1.00027287,56
1.00031251,57
1.00026287,58
1.00025,59
