c,time
1.0,0
1.00001762,1
1.00001832,2
1.0,3
1.00000264,4
1.0,5
1.0,6
1.00000217,7
1.00001299,8
1.0,9
1.00000659,10
1.00001536,11
1.00000118,12
1.00001789,13
1.0,14
1.0,15
1.0,16
1.0,17
1.0,18
1.0,19
1.0,20
1.0,21
1.0,22
1.0,23
1.0,24
1.00000312,25
1.00001806,26
1.0,27
1.0,28
1.0,29
1.00001798,30
1.00000804,31
1.0,32
1.00001375,33
1.00000788,34
1.0,35
1.0000236,36
1.0,37
1.0,38
1.00000644,39
1.00001026,40
1.0,41
1.0,42
1.0,43
1.00000638,44
1.00001492,45
1.00002368,46
1.00001251,47
1.0,48
1.0,49
1.00000091,50
1.00000615,51
1.00000866,52
1.0,53
1.0,54
1.0,55
1.00005,56
1.00005,57
1.00005,58
1.00005,59
