c,time
1.00005,0
1.00005,1
1.00005,2
1.00005,3
1.00005,4
1.00005,5
1.00005,6
1.00005,7
1.00005,8
1.00005,9
1.00005,10
1.00005,11
1.00005,12
1.00005,13
1.00005,14
1.00005,15
1.00005,16
1.00005,17
1.00005,18
1.00005,19
1.00005,20
1.00005,21
1.00005,22
1.00005,23
1.00005,24
1.00005,25
1.00005,26
1.00005,27
1.00005,28
1.00005,29
1.00001153,30
1.0000005,31
1.00000001,32
1.0000005,33
1.00001267,34
1.0000005,35
1.0,36
1.0,37
1.0,38
1.0,39
1.0000005,40
1.0000005,41
1.0000005,42
1.0,43
1.0,44
1.0000005,45
1.0000005,46
1.0,47
1.0,48
1.0000005,49
1.0,50
1.0,51
1.0,52
1.0000005,53
1.00000025,54
1.00000401,55
1.0000005,56
1.0,57
1.0,58
1.0,59
