c,time
1.000033,0
1.0,1
0.9999925,2
1.00000448,3
1.000032,4
1.000032,5
1.000032,6
1.000032,7
1.00002637,8
1.000032,9
1.000032,10
1.00000888,11
0.9999943,12
0.99999333,13
0.99998626,14
0.99999106,15
0.999985,16
1.0,17
1.00000333,18
1.00000358,19
0.99998503,20
0.99999518,21
0.99999159,22
0.99995001,23
0.99995001,24
0.99995001,25
0.99995001,26
0.99995001,27
0.99995001,28
0.99995001,29
0.99995001,30
0.99995001,31
0.99995001,32
0.99995001,33
0.99995001,34
0.99995001,35
1.0,36
1.0000048,37
0.99996222,38
0.99995001,39
0.99995001,40
0.99995001,41
0.99995,42
0.99996222,43
0.99996222,44
0.99996444,45
0.99995492,46
0.99995722,47
0.99995,48
0.99995001,49
0.99995493,50
0.99995001,51
0.99995001,52
0.99999299,53
0.99995001,54
0.99995001,55
0.99998098,56
0.99998943,57
0.99995534,58
0.99995001,59
