c,time
0.99995079,0
0.99996148,1
0.99998027,2
0.99996352,3
0.99995429,4
0.99995078,5
0.99996356,6
0.9999508,7
0.99995176,8
0.9999475,9
0.99997762,10
0.99998027,11
0.9999475,12
0.99996278,13
0.99996278,14
0.99996995,15
0.99993777,16
0.999985,17
0.9999675,18
0.9999675,19
0.9999675,20
0.9999675,21
0.9999675,22
0.9999675,23
0.99997433,24
0.99999499,25
0.99996484,26
1.00000099,27
0.99998546,28
0.9999808,29
1.00000099,30
0.9999925,31
0.99997763,32
0.9999875,33
0.99997496,34
0.9999875,35
0.99997369,36
0.999985,37
0.99996496,38
0.99997529,39
0.99997405,40
0.99997473,41
0.99997462,42
0.99997555,43
0.99998864,44
0.99997411,45
0.99997437,46
0.9999925,47
0.9999925,48
0.99997445,49
0.99997445,50
0.99997211,51
0.99999051,52
0.9999925,53
0.9999925,54
0.99998226,55
0.99997906,56
0.99998077,57
0.99995001,58
0.999925,59
