c,time
0.9997565,0
0.99977464,1
0.99982,2
0.9998,3
0.99975038,4
0.99975,5
0.9997505,6
0.99976,7
0.999765,8
0.99975001,9
0.99975075,10
0.99975075,11
0.99975001,12
0.99975,13
0.99975075,14
0.99975,15
0.99975075,16
0.99975,17
0.99975075,18
0.99975075,19
0.99975,20
0.99975,21
0.99975001,22
0.99975001,23
0.99975001,24
0.9997691,25
0.999775,26
0.999775,27
0.99978,28
0.99976,29
0.99975075,30
0.99975075,31
0.99975075,32
0.99976,33
0.99978,34
0.99982117,35
0.99983,36
0.99979238,37
0.99980818,38
0.9998,39
0.9998,40
0.99975001,41
0.99975001,42
0.99975001,43
0.99973,44
0.99973,45
0.99972,46
0.99972,47
0.99975001,48
0.99975001,49
0.99975001,50
0.99975001,51
0.99975001,52
0.99975,53
0.99975001,54
0.999735,55
0.99975001,56
0.99974209,57
0.99975001,58
0.99974212,59
