c,time
0.99994827,0
1.00000347,1
1.00001332,2
0.99996222,3
0.99999809,4
0.99995,5
0.99995001,6
0.99995,7
0.99996444,8
0.99995,9
0.99999758,10
0.999945,11
0.99999053,12
0.99996444,13
0.99995001,14
1.00000316,15
0.99998,16
0.99998466,17
0.99999122,18
0.99994843,19
0.999945,20
0.99997502,21
0.999945,22
0.99996589,23
0.99995,24
0.999925,25
0.99997665,26
0.99994707,27
0.99995001,28
0.99997799,29
1.0000005,30
0.99999289,31
0.99995001,32
0.99995001,33
1.0000005,34
0.99998164,35
0.99996656,36
0.99995001,37
0.99995001,38
0.99995001,39
0.99999,40
0.99995001,41
0.999965,42
0.99995001,43
0.99995079,44
0.9999624,45
0.99995001,46
0.99994,47
0.999945,48
0.99995001,49
0.99995001,50
0.99995001,51
0.99995001,52
0.99995,53
0.99995,54
0.99995235,55
0.99995001,56
0.99995001,57
0.99995001,58
0.99995001,59
