c,time
1.00004,0
1.00004497,1
1.0000375,2
1.00004,3
1.000035,4
1.00004497,5
1.00004497,6
1.0000375,7
1.00004497,8
1.00004497,9
1.00004997,10
1.00004,11
1.00004,12
1.00004,13
1.00003496,14
1.00003496,15
1.00004,16
1.00004,17
1.00004497,18
1.00004,19
1.00002246,20
1.00002992,21
1.00002246,22
1.00002992,23
1.00002,24
1.00002,25
1.00002,26
1.000015,27
1.000015,28
1.00002496,29
1.000015,30
1.000015,31
1.000015,32
1.00002,33
1.00002496,34
1.000015,35
1.000015,36
1.00002,37
1.000015,38
1.00002,39
1.0000175,40
1.000015,41
1.000015,42
1.000015,43
1.00003,44
1.00001,45
1.00001,46
1.00000996,47
1.00001,48
1.00001,49
1.00001,50
1.00001,51
1.00001,52
1.00001,53
1.00000996,54
1.00001,55
1.000015,56
1.00000996,57
1.00000996,58
1.00001,59
