c,time
1.000215,0
1.0002452,1
1.00022037,2
1.00023,3
1.00022499,4
1.00022,5
1.00023,6
1.00022,7
1.000205,8
1.00021,9
1.00021,10
1.00021,11
1.000205,12
1.000205,13
1.00020597,14
1.00019,15
1.00019,16
1.00021391,17
1.00019999,18
1.000195,19
1.00017416,20
1.00019,21
1.00020003,22
1.00020209,23
1.00020003,24
1.00021,25
1.00020495,26
1.000235,27
1.000225,28
1.000225,29
1.00020333,30
1.0002,31
1.00022,32
1.0002,33
1.000175,34
1.0002,35
1.000215,36
1.0002,37
1.00021,38
1.00020249,39
1.00020177,40
1.00021,41
1.00025811,42
1.00025009,43
1.00022,44
1.00022,45
1.000215,46
1.00024508,47
1.00023,48
1.00024,49
1.000235,50
1.00023,51
1.000245,52
1.00025,53
1.0002475,54
1.0002425,55
1.0002475,56
1.00025,57
1.000265,58
1.00020971,59
