c,time
1.00004998,0
1.00004,1
1.00004998,2
1.00004998,3
1.00005,4
1.00004498,5
1.00004998,6
1.00005,7
1.00004996,8
1.00004498,9
1.00004996,10
1.00004498,11
1.00004996,12
1.00004996,13
1.00004996,14
1.000035,15
1.00004498,16
1.00004382,17
1.00004996,18
1.0000325,19
1.00004,20
1.00004,21
1.00003742,22
1.0000375,23
1.00004984,24
1.00004984,25
1.000045,26
1.00004,27
1.00004,28
1.0000375,29
1.00004,30
1.0000375,31
1.00004,32
1.000035,33
1.0000375,34
1.0000375,35
1.0000375,36
1.000035,37
1.00004,38
1.0000375,39
1.000035,40
1.0000325,41
1.000035,42
1.00003,43
1.000035,44
1.000035,45
1.000035,46
1.00003,47
1.0000325,48
1.0000325,49
1.0000325,50
1.00003,51
1.00004497,52
1.0000375,53
1.00003,54
1.00003,55
1.000035,56
1.000035,57
1.00004,58
1.0000375,59
