c,time
0.99997,0
0.999925,1
0.99993,2
0.99993,3
0.99993,4
0.999925,5
0.99992657,6
0.99992,7
0.99993,8
0.999945,9
0.99994499,10
0.999965,11
0.9999501,12
0.999975,13
0.99996,14
0.999975,15
0.99996005,16
0.99995005,17
0.9999675,18
0.9999525,19
0.9999775,20
0.99994223,21
0.99995505,22
0.99995505,23
0.99995905,24
0.99998,25
0.9999875,26
0.9999825,27
0.99998499,28
0.9999875,29
0.999985,30
0.99999,31
0.99999,32
0.999985,33
0.99998,34
0.99996,35
1.000005,36
1.00001,37
1.000005,38
1.00003,39
1.000011,40
1.00001,41
1.00004,42
1.000054,43
1.00005,44
1.000055,45
1.00003,46
1.00003,47
1.00002,48
1.00001,49
1.000015,50
1.00006819,51
1.000015,52
1.00001,53
1.000015,54
1.00001,55
0.99999999,56
1.00001,57
1.00001,58
1.00003,59
