c,time
0.9996825,0
0.99969,1
0.9996875,2
0.9996775,3
0.9996852,4
0.9996875,5
0.99969,6
0.9996875,7
0.99970927,8
0.999685,9
0.9997,10
0.99969999,11
0.99973,12
0.99971,13
0.99972,14
0.99973,15
0.99972,16
0.99971909,17
0.99972,18
0.99972555,19
0.99972,20
0.99972,21
0.999715,22
0.99971,23
0.999715,24
0.999715,25
0.999715,26
0.99971,27
0.99971,28
0.99972,29
0.99974,30
0.99975,31
0.999745,32
0.999745,33
0.99975,34
0.999745,35
0.99975,36
0.999765,37
0.999775,38
0.99977,39
0.99975999,40
0.99978,41
0.99975999,42
0.99979,43
0.999825,44
0.99983,45
0.99981,46
0.99982,47
0.99983275,48
0.99986,49
0.99982,50
0.999845,51
0.999845,52
0.99986867,53
0.999865,54
0.99986575,55
0.99989,56
0.999945,57
0.99993,58
0.99993,59
