c,time
1.00004995,0
1.00001,1
1.00002997,2
1.00001,3
1.00004995,4
1.00001538,5
1.00001,6
1.00004995,7
1.00004995,8
1.00000987,9
1.0,10
1.00004995,11
1.00000993,12
1.00002997,13
1.00000987,14
1.00000493,15
1.00002743,16
1.00000493,17
1.00003981,18
1.00003481,19
1.0000354,20
1.00003988,21
1.00003487,22
1.00004004,23
1.00002997,24
1.00001,25
1.00002679,26
1.0000198,27
1.00004995,28
1.00003487,29
1.00004995,30
1.00001,31
1.00002474,32
1.000045,33
1.00004747,34
1.00002997,35
1.00004747,36
1.00004995,37
1.000045,38
1.000045,39
1.00004997,40
1.00004995,41
1.00001,42
1.00004995,43
1.00001,44
1.00004747,45
1.00004997,46
1.00004877,47
1.00001,48
1.00004647,49
1.00004995,50
1.000045,51
1.00002497,52
1.00000872,53
1.00001,54
1.00002997,55
1.00001,56
1.00003897,57
1.00005237,58
1.00001948,59
