c,time
0.99974249,0
0.99974724,1
0.99973,2
0.999775,3
0.99976999,4
0.99976999,5
0.99975999,6
0.99976999,7
0.99977999,8
0.999775,9
0.999775,10
0.99978,11
0.999775,12
0.99978,13
0.99976,14
0.99975843,15
0.99978,16
0.99978,17
0.9997505,18
0.99974999,19
0.99977088,20
0.99974333,21
0.99974,22
0.99974755,23
0.99973,24
0.99976376,25
0.99976,26
0.99970998,27
0.99967999,28
0.999685,29
0.999685,30
0.99969499,31
0.99968999,32
0.99969919,33
0.99968999,34
0.99973,35
0.999704,36
0.99969998,37
0.99972115,38
0.99969999,39
0.99968,40
0.99968999,41
0.99967999,42
0.999685,43
0.99968002,44
0.99972,45
0.999725,46
0.99969667,47
0.999685,48
0.99968,49
0.99972173,50
0.99967999,51
0.99965,52
0.99965,53
0.9996475,54
0.99969999,55
0.99968499,56
0.99969999,57
0.99966999,58
0.99969082,59
1.00025,0
