c,time
1.000019,0
1.00002458,1
1.0000145,2
1.0000145,3
1.0000145,4
1.0000145,5
1.0000145,6
1.00003494,7
1.00004472,8
1.00004995,9
1.00004995,10
1.00004995,11
1.00004995,12
1.00003974,13
1.00003944,14
1.00003901,15
1.00004995,16
1.00004995,17
1.00003253,18
1.00004995,19
1.00005193,20
1.00004995,21
1.00004945,22
1.00004995,23
1.00005247,24
1.00005247,25
1.000055,26
1.00004995,27
1.00004222,28
1.000015,29
1.00001992,30
1.00001992,31
1.00001496,32
1.00001992,33
1.00001992,34
1.00001992,35
1.00001992,36
1.00004995,37
1.00000996,38
1.00002497,39
1.0,40
1.00004995,41
1.00004995,42
1.00004995,43
1.00004995,44
1.00004988,45
1.00003988,46
1.00002988,47
1.00001988,48
1.00004995,49
1.00004995,50
1.00000987,51
1.00002997,52
1.00005,53
1.00002997,54
1.00001,55
1.00001,56
1.00001,57
1.00002997,58
1.00004995,59
