c,time
1.00013083,0
1.00013796,1
1.0001,2
1.0001,3
1.0001,4
1.0001,5
1.0001,6
1.00013454,7
1.00013083,8
1.00015,9
1.00015,10
1.00014166,11
1.00015,12
1.00014333,13
1.0001225,14
1.00010649,15
1.00014999,16
1.00014999,17
1.00014999,18
1.00014999,19
1.00015,20
1.00015,21
1.00014999,22
1.00009999,23
1.00015,24
1.00008,25
1.0001,26
1.0001,27
1.000134,28
1.00010999,29
1.0001385,30
1.0001085,31
1.0001,32
1.00015,33
1.00015,34
1.00015,35
1.00015,36
1.00015,37
1.0001,38
1.000104,39
1.00013666,40
1.0001,41
1.00015,42
1.00015,43
1.00014299,44
1.00014276,45
1.00015001,46
1.00010845,47
1.00009999,48
1.00009999,49
1.0001,50
1.00007649,51
1.00009999,52
1.00010254,53
1.00009999,54
1.00009999,55
1.00008349,56
1.00009282,57
1.00009999,58
1.00009999,59
