c,time
1.00004996,0
1.00005,1
1.00004498,2
1.00004996,3
1.00004996,4
1.00004498,5
1.00004996,6
1.00004996,7
1.00004996,8
1.00004498,9
1.00004659,10
1.00003994,11
1.00004664,12
1.00004,13
1.00004996,14
1.00004996,15
1.00004,16
1.00003988,17
1.00003994,18
1.00004,19
1.00004,20
1.00003994,21
1.00003988,22
1.00003994,23
1.000035,24
1.00003984,25
1.00004998,26
1.00004498,27
1.00003994,28
1.00003994,29
1.00003988,30
1.00004498,31
1.00004498,32
1.00004498,33
1.00004996,34
1.00004,35
1.00004498,36
1.00004,37
1.00003988,38
1.00003988,39
1.00004,40
1.00004498,41
1.00004996,42
1.0000375,43
1.00004998,44
1.00004996,45
1.00004251,46
1.0000375,47
1.0000375,48
1.0000375,49
1.000035,50
1.0000375,51
1.00004,52
1.0000375,53
1.00004,54
1.00003,55
1.0000325,56
1.0000325,57
1.0000325,58
1.00004,59
