c,time
1.00000996,0
1.00000996,1
1.00001,2
1.00000996,3
1.000015,4
1.00000996,5
1.00000992,6
1.00000992,7
1.00000746,8
1.00000746,9
1.00001496,10
1.00000746,11
1.000005,12
1.000005,13
1.000005,14
1.00002,15
1.00000746,16
1.00000992,17
1.00000992,18
1.00000992,19
1.00000996,20
1.00003997,21
1.00003497,22
1.00003497,23
1.00002,24
1.00000992,25
1.00000996,26
1.00001246,27
1.00001246,28
1.00000992,29
1.00003997,30
1.00000992,31
1.00003,32
1.00004,33
1.00004138,34
1.00004997,35
1.00003997,36
1.00004058,37
1.00005,38
1.00004995,39
1.00004995,40
1.00004997,41
1.00004995,42
1.00003997,43
1.00005,44
1.00004997,45
1.00004995,46
1.00005,47
1.00004995,48
1.00004311,49
1.00004783,50
1.00004995,51
1.00004997,52
1.00003997,53
1.00003497,54
1.00003497,55
1.00004995,56
1.0,57
1.00000992,58
1.000005,59
