c,time
0.99997717,0
0.99996844,1
0.99997224,2
0.9999925,3
0.99998067,4
0.99997631,5
0.9999925,6
0.99998656,7
0.99997926,8
0.9999925,9
1.00000376,10
1.0,11
0.99998033,12
0.9999803,13
0.99998368,14
0.99998025,15
0.99995001,16
0.99995001,17
0.99997795,18
0.99997797,19
0.99997813,20
0.99997792,21
0.99998532,22
0.99998144,23
0.99997821,24
0.9999905,25
0.9999975,26
0.99999599,27
0.9999975,28
0.99998003,29
0.99999,30
0.9999836,31
0.99997909,32
0.99997907,33
0.99996158,34
0.99997902,35
0.99996089,36
0.99997839,37
0.99997835,38
0.99997458,39
0.99997834,40
0.9999854,41
0.99997355,42
0.9999794,43
0.99998493,44
0.99998479,45
0.99996742,46
0.99996705,47
0.99994229,48
0.99995,49
0.99995,50
0.99997,51
0.99995,52
0.99995001,53
0.99995001,54
0.99999358,55
0.9999771,56
0.99995877,57
0.9999675,58
0.9999675,59
