c,time
0.99985287,0
0.99985486,1
0.99986,2
0.9998575,3
0.99988025,4
0.99985537,5
0.999845,6
0.99985038,7
0.99988691,8
0.9998725,9
0.99985939,10
0.99985038,11
0.99985038,12
0.999835,13
0.999845,14
0.99985,15
0.99983925,16
0.99984457,17
0.99982,18
0.99982075,19
0.99982625,20
0.999825,21
0.99984,22
0.99984236,23
0.99982064,24
0.99982475,25
0.99982625,26
0.9998475,27
0.99985,28
0.99985038,29
0.99985025,30
0.99985038,31
0.9998675,32
0.9998625,33
0.99986425,34
0.99986681,35
0.99986801,36
0.99988025,37
0.99988575,38
0.99989933,39
0.999893,40
0.999885,41
0.99988275,42
0.99988225,43
0.99988,44
0.99988075,45
0.99986758,46
0.99986275,47
0.9998675,48
0.99986575,49
0.999865,50
0.999879,51
0.99988,52
0.99988422,53
0.99988,54
0.99987975,55
0.99988,56
0.99988025,57
0.999895,58
0.9999275,59
