c,time
0.99999,0
0.999995,1
0.99997314,2
0.999965,3
0.99995309,4
0.9999777,5
0.99998505,6
0.99997037,7
0.99999021,8
0.99999033,9
0.99999264,10
0.99998989,11
0.9999675,12
0.9999725,13
0.9999825,14
0.99996822,15
0.99995041,16
0.99995041,17
0.99995041,18
0.99995004,19
0.99995041,20
0.99998192,21
0.99999,22
0.99999275,23
0.9999868,24
0.999985,25
0.9999675,26
0.99997,27
0.9999825,28
0.999985,29
0.9999925,30
0.99999275,31
0.999985,32
0.9999925,33
0.9999975,34
1.000015,35
1.0,36
1.0,37
1.00000025,38
1.00000025,39
1.00001845,40
1.00000025,41
1.00007749,42
1.00006439,43
1.0001,44
1.000035,45
1.00006,46
1.00012894,47
1.0001,48
1.00014387,49
1.00006037,50
1.00005037,51
1.00009999,52
1.00008537,53
1.00009088,54
1.0001052,55
1.00010075,56
1.00015038,57
1.00015,58
1.00015038,59
