c,time
0.99992025,0
0.99992731,1
0.99991757,2
0.9999115,3
0.99991477,4
0.99991438,5
0.99990775,6
0.99990125,7
0.99990423,8
0.99991,9
0.99990606,10
0.99992939,11
0.99991408,12
0.99991683,13
0.99991626,14
0.9999325,15
0.999905,16
0.99991125,17
0.99993125,18
0.99991625,19
0.99992625,20
0.99992375,21
0.99992,22
0.99992825,23
0.99992025,24
0.99992,25
0.99990275,26
0.99994225,27
0.99992775,28
0.99992,29
0.99994,30
0.99993075,31
0.99992103,32
0.99992625,33
0.99990989,34
0.999915,35
0.999895,36
0.99991125,37
0.99991244,38
0.999915,39
0.99989432,40
0.99989648,41
0.99989728,42
0.99991,43
0.999915,44
0.99990566,45
0.99991075,46
0.99991473,47
0.99992,48
0.99990206,49
0.99990425,50
0.99991336,51
0.99988041,52
0.99989243,53
0.999875,54
0.99987912,55
0.99987912,56
0.99988416,57
0.99988,58
0.99988573,59
