c,time
0.99993718,0
0.9999205,1
0.99992612,2
0.99993,3
0.99993,4
0.99993,5
0.99993,6
0.99993,7
0.99989175,8
0.999915,9
0.99991143,10
0.9999,11
0.99991675,12
0.99994,13
0.999915,14
0.99994,15
0.999945,16
0.99993592,17
0.99993,18
0.99993,19
0.99993,20
0.999925,21
0.9999035,22
0.99991233,23
0.99990734,24
0.999895,25
0.99989725,26
0.999925,27
0.9999325,28
0.99991881,29
0.99992025,30
0.9999325,31
0.9999325,32
0.9999291,33
0.9999325,34
0.9999175,35
0.99993265,36
0.99994124,37
0.9999325,38
0.9999325,39
0.9999337,40
0.99993407,41
0.99993016,42
0.9999325,43
0.99993314,44
0.99993628,45
0.9999325,46
0.9999325,47
0.9999325,48
0.9999325,49
0.9999325,50
0.999925,51
0.99993,52
0.99992874,53
0.9999375,54
0.99991133,55
0.9999184,56
0.99992601,57
0.999925,58
0.99992025,59
