c,time
0.99997387,0
1.0,1
0.999975,2
0.99999772,3
0.99999675,4
0.99999999,5
0.99999999,6
0.99999999,7
0.99999746,8
0.99999805,9
0.99999999,10
0.99999999,11
0.99999999,12
0.99999999,13
0.99999999,14
0.99999999,15
0.999975,16
0.99999248,17
0.99999763,18
0.99999965,19
0.99995001,20
0.999975,21
0.99995001,22
0.999975,23
0.999975,24
0.99997251,25
0.99997192,26
0.99996772,27
0.999975,28
0.99999038,29
0.99999984,30
0.999975,31
0.99996718,32
0.99999999,33
0.99997205,34
0.99995001,35
0.999975,36
0.99996472,37
0.999975,38
0.99997301,39
0.9999736,40
0.9999693,41
0.99995001,42
0.99995001,43
0.99997215,44
0.99997067,45
0.99999999,46
0.99999999,47
0.99999999,48
1.0,49
1.0,50
1.0,51
1.0,52
1.0,53
0.99999999,54
0.99999999,55
0.99999999,56
0.99999999,57
1.0,58
0.99995001,59
